Catalog Number	Genome Tax ID	Assembly_URL	Illumina_R1_URL	Illumina_R2_URL	ONT_URL	
43504	210	https:/atccbioinformatics.blob.core.windows.net/publicdata/43504.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AI18_43504_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AI18_43504_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021CH07_43504.fastq.gz	
BAA-1024	1304	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-1024.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AI17_BAA-1024_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AI17_BAA-1024_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021CH06_BAA-1024.fastq.gz	
14029	703	https:/atccbioinformatics.blob.core.windows.net/publicdata/14029.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AI14_14029_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AI14_14029_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021CH03_14029.fastq.gz	
9759	1304	https:/atccbioinformatics.blob.core.windows.net/publicdata/9759.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AI12_9759_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AI12_9759_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021CH01_9759.fastq.gz	
49610	1353	https:/atccbioinformatics.blob.core.windows.net/publicdata/49610.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AI09_49610_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AI09_49610_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BS03_49610.fastq.gz	
49608	1353	https:/atccbioinformatics.blob.core.windows.net/publicdata/49608.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AI08_49608_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AI08_49608_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BS02_49608.fastq.gz	
BAA-2342	573	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-2342.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH04_BAA-2342_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH04_BAA-2342_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BL04_BAA-2342.fastq.gz	
BAA-1903	573	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-1903.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH01_BAA-1903_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH01_BAA-1903_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BL01_BAA-1903.fastq.gz	
BAA-2471	562	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-2471.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF45_BAA-2471_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF45_BAA-2471_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BK02_BAA-2471.fastq.gz	
BAA-199	562	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-199.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF44_BAA-199_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF44_BAA-199_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BK01_BAA-199.fastq.gz	
BAA-197	562	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-197.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF43_BAA-197_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF43_BAA-197_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BJ05_BAA-197.fastq.gz	
BAA-2341	550	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-2341.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF42_BAA-2341_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF42_BAA-2341_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BJ04_BAA-2341.fastq.gz	
BAA-1800	470	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-1800.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF41_BAA-1800_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF41_BAA-1800_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BJ03_BAA-1800.fastq.gz	
BAA-1795	470	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-1795.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF39_BAA-1795_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF39_BAA-1795_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BJ01_BAA-1795.fastq.gz	
BAA-1793	470	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-1793.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF38_BAA-1793_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF38_BAA-1793_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BI05_BAA-1793.fastq.gz	
BAA-1796	470	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-1796.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF34_BAA-1796_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF34_BAA-1796_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BI01_BAA-1796.fastq.gz	
49162	158836	https:/atccbioinformatics.blob.core.windows.net/publicdata/49162.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF32_49162_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF32_49162_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BW04_49162.fastq.gz	
10953	76857	https:/atccbioinformatics.blob.core.windows.net/publicdata/10953.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF19_10953_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF19_10953_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BX01_10953.fastq.gz	
11506	33959	https:/atccbioinformatics.blob.core.windows.net/publicdata/11506.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF18_11506_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF18_11506_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BW03_11506.fastq.gz	
33015	303	https:/atccbioinformatics.blob.core.windows.net/publicdata/33015.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF17_33015_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF17_33015_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BW02_33015.fastq.gz	
43617	480	https:/atccbioinformatics.blob.core.windows.net/publicdata/43617.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF16_43617_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF16_43617_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BW01_43617.fastq.gz	
BAA-38	46170	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-38.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH29_BAA-38_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH29_BAA-38_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BP06_BAA-38.fastq.gz	
BAA-2449	1196083	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-2449.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH47_BAA-2449_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH47_BAA-2449_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BZ06_BAA-2449.fastq.gz	
BAA-2319	1352	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-2319.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH19_BAA-2319_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH19_BAA-2319_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BO03_BAA-2319.fastq.gz	
BAA-2316	1352	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-2316.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH16_BAA-2316_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH16_BAA-2316_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BN05_BAA-2316.fastq.gz	
BAA-2127	1352	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-2127.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH15_BAA-2127_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH15_BAA-2127_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BN04_BAA-2127.fastq.gz	
BAA-2114	287	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-2114.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH13_BAA-2114_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH13_BAA-2114_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BN02_BAA-2114.fastq.gz	
BAA-2094	46170	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-2094.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH28_BAA-2094_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH28_BAA-2094_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BP05_BAA-2094.fastq.gz	
BAA-1767	1280	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-1767.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH26_BAA-1767_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH26_BAA-1767_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BP03_BAA-1767.fastq.gz	
BAA-1762	1280	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-1762.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH25_BAA-1762_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH25_BAA-1762_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BP02_BAA-1762.fastq.gz	
BAA-1757	1280	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-1757.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH24_BAA-1757_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH24_BAA-1757_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BP01_BAA-1757.fastq.gz	
BAA-1754	1280	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-1754.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH46_BAA-1754_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH46_BAA-1754_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BZ05_BAA-1754.fastq.gz	
BAA-1747	1280	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-1747.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH22_BAA-1747_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH22_BAA-1747_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BO06_BAA-1747.fastq.gz	
BAA-1688	1280	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-1688.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH20_BAA-1688_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH20_BAA-1688_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BO04_BAA-1688.fastq.gz	
700825	485	https:/atccbioinformatics.blob.core.windows.net/publicdata/700825.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF11_700825_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF11_700825_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BV06_700825.fastq.gz	
700789	46170	https:/atccbioinformatics.blob.core.windows.net/publicdata/700789.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH31_700789_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH31_700789_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BQ01_700789.fastq.gz	
700408	59201	https:/atccbioinformatics.blob.core.windows.net/publicdata/700408.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH43_700408_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH43_700408_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BZ02_700408.fastq.gz	
53763	727	https:/atccbioinformatics.blob.core.windows.net/publicdata/53763.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF09_53763_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF09_53763_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BV04_53763.fastq.gz	
51823	297244	https:/atccbioinformatics.blob.core.windows.net/publicdata/51823.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF10_51823_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF10_51823_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BV05_51823.fastq.gz	
49498	485	https:/atccbioinformatics.blob.core.windows.net/publicdata/49498.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH37_49498_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH37_49498_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BY02_49498.fastq.gz	
49469	548	https:/atccbioinformatics.blob.core.windows.net/publicdata/49469.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH34_49469_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH34_49469_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BX05_49469.fastq.gz	
49256	155615	https:/atccbioinformatics.blob.core.windows.net/publicdata/49256.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH45_49256_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH45_49256_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BZ04_49256.fastq.gz	
4525	1421	https:/atccbioinformatics.blob.core.windows.net/publicdata/4525.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH36_4525_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH36_4525_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BY01_4525.fastq.gz	
43717	714	https:/atccbioinformatics.blob.core.windows.net/publicdata/43717.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF08_43717_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF08_43717_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BV03_43717.fastq.gz	
35844	72759	https:/atccbioinformatics.blob.core.windows.net/publicdata/35844.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH40_35844_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH40_35844_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BY04_35844.fastq.gz	
35704	29347	https:/atccbioinformatics.blob.core.windows.net/publicdata/35704.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF27_35704_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF27_35704_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BU01_35704.fastq.gz	
33243	549	https:/atccbioinformatics.blob.core.windows.net/publicdata/33243.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH39_33243_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH39_33243_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BY03_33243.fastq.gz	
29256	490	https:/atccbioinformatics.blob.core.windows.net/publicdata/29256.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF15_29256_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF15_29256_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BU06_29256.fastq.gz	
27155	549	https:/atccbioinformatics.blob.core.windows.net/publicdata/27155.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF30_27155_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF30_27155_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BU04_27155.fastq.gz	
12400	1311	https:/atccbioinformatics.blob.core.windows.net/publicdata/12400.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH42_12400_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AH42_12400_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BY05_12400.fastq.gz	
51357	143387	https:/atccbioinformatics.blob.core.windows.net/publicdata/51357.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF25_51357_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF25_51357_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BT05_51357.fastq.gz	
49619	1313	https:/atccbioinformatics.blob.core.windows.net/publicdata/49619.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF20_49619_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF20_49619_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BT01_49619.fastq.gz	
25411	300	https:/atccbioinformatics.blob.core.windows.net/publicdata/25411.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF23_25411_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF23_25411_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BT04_25411.fastq.gz	
BAA-450	190893	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-450.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF33_BAA-450_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF33_BAA-450_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BS06_BAA-450.fastq.gz	
43764	46126	https:/atccbioinformatics.blob.core.windows.net/publicdata/43764.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF04_43764_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF04_43764_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BH05_43764.fastq.gz	
33787	663	https:/atccbioinformatics.blob.core.windows.net/publicdata/33787.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF07_33787_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AF07_33787_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021BH04_33787.fastq.gz	
